PhraseId,Sentiment
173624,2
173625,2
173626,2
173627,2
173628,2
173629,2
173630,2
173631,2
173632,2
173633,2
173634,2
173635,2
173636,2
173637,2
173638,2
173639,2
173640,2
173641,2
173642,2
173643,2
173644,2
173645,2
173646,2
173647,2
173648,2
173649,2
173650,2
173651,2
173652,2
173653,2
173654,2
173655,2
173656,2
173657,2
173658,2
173659,2
173660,2
173661,2
173662,2
173663,2
173664,2
173665,2
173666,2
173667,2
173668,2
173669,2
173670,2
173671,2
173672,2
173673,2
173674,2
173675,2
173676,2
173677,2
173678,2
173679,2
173680,2
173681,2
173682,2
173683,2
173684,2
173685,2
173686,2
173687,2
173688,2
173689,2
173690,2
173691,2
173692,2
173693,2
173694,2
173695,2
173696,2
173697,2
173698,2
173699,2
173700,2
173701,2
173702,2
173703,2
173704,2
173705,2
173706,2
173707,2
173708,2
173709,2
173710,2
173711,2
173712,2
173713,2
173714,2
173715,2
173716,2
173717,2
173718,2
173719,2
173720,2
173721,2
173722,2
173723,2
173724,2
173725,2
173726,2
173727,2
173728,2
173729,2
173730,2
173731,2
173732,2
173733,2
173734,2
173735,2
173736,2
173737,2
173738,2
173739,2
173740,2
173741,2
173742,2
173743,2
173744,2
173745,2
173746,2
173747,2
173748,2
173749,2
173750,2
173751,2
173752,2
173753,2
173754,2
173755,2
173756,2
173757,2
173758,2
173759,2
173760,2
173761,2
173762,2
173763,2
173764,2
173765,2
173766,2
173767,2
173768,2
173769,2
173770,2
173771,2
173772,2
173773,2
173774,2
173775,2
173776,2
173777,2
173778,2
173779,2
173780,2
173781,2
173782,2
173783,2
173784,2
173785,2
173786,2
173787,2
173788,2
173789,2
173790,2
173791,2
173792,2
173793,2
173794,2
173795,2
173796,2
173797,2
173798,2
173799,2
173800,2
173801,2
173802,2
173803,2
173804,2
173805,2
173806,2
173807,2
173808,2
173809,2
173810,2
173811,2
173812,2
173813,2
173814,2
173815,2
173816,2
173817,2
173818,2
173819,2
173820,2
173821,2
173822,2
173823,2
173824,2
173825,2
173826,2
173827,2
173828,2
173829,2
173830,2
173831,2
173832,2
173833,2
173834,2
173835,2
173836,2
173837,2
173838,2
173839,2
173840,2
173841,2
173842,2
173843,2
173844,2
173845,2
173846,2
173847,2
173848,2
173849,2
173850,2
173851,2
173852,2
173853,2
173854,2
173855,2
173856,2
173857,2
173858,2
173859,2
173860,2
173861,2
173862,2
173863,2
173864,2
173865,2
173866,2
173867,2
173868,2
173869,2
173870,2
173871,2
173872,2
173873,2
173874,2
173875,2
173876,2
173877,2
173878,2
173879,2
173880,2
173881,2
173882,2
173883,2
173884,2
173885,2
173886,2
173887,2
173888,2
173889,2
173890,2
173891,2
173892,2
173893,2
173894,2
173895,2
173896,2
173897,2
173898,2
173899,2
173900,2
173901,2
173902,2
173903,2
173904,2
173905,2
173906,2
173907,2
173908,2
173909,2
173910,2
173911,2
173912,2
173913,2
173914,2
173915,2
173916,2
173917,2
173918,2
173919,2
173920,2
173921,2
173922,2
173923,2
173924,2
173925,2
173926,2
173927,2
173928,2
173929,2
173930,2
173931,2
173932,2
173933,2
173934,2
173935,2
173936,2
173937,2
173938,2
173939,2
173940,2
173941,2
173942,2
173943,2
173944,2
173945,2
173946,2
173947,2
173948,2
173949,2
173950,2
173951,2
173952,2
173953,2
173954,2
173955,2
173956,2
173957,2
173958,2
173959,2
173960,2
173961,2
173962,2
173963,2
173964,2
173965,2
173966,2
173967,2
173968,2
173969,2
173970,2
173971,2
173972,2
173973,2
173974,2
173975,2
173976,2
173977,2
173978,2
173979,2
173980,2
173981,2
173982,2
173983,2
173984,2
173985,2
173986,2
173987,2
173988,2
173989,2
173990,2
173991,2
173992,2
173993,2
173994,2
173995,2
173996,2
173997,2
173998,2
173999,2
174000,2
174001,2
174002,2
174003,2
174004,2
174005,2
174006,2
174007,2
174008,2
174009,2
174010,2
174011,2
174012,2
174013,2
174014,2
174015,2
174016,2
174017,2
174018,2
174019,2
174020,2
174021,2
174022,2
174023,2
174024,2
174025,2
174026,2
174027,2
174028,2
174029,2
174030,2
174031,2
174032,2
174033,2
174034,2
174035,2
174036,2
174037,2
174038,2
174039,2
174040,2
174041,2
174042,2
174043,2
174044,2
174045,2
174046,2
174047,2
174048,2
174049,2
174050,2
174051,2
174052,2
174053,2
174054,2
174055,2
174056,2
174057,2
174058,2
174059,2
174060,2
174061,2
174062,2
174063,2
174064,2
174065,2
174066,2
174067,2
174068,2
174069,2
174070,2
174071,2
174072,2
174073,2
174074,2
174075,2
174076,2
174077,2
174078,2
174079,2
174080,2
174081,2
174082,2
174083,2
174084,2
174085,2
174086,2
174087,2
174088,2
174089,2
174090,2
174091,2
174092,2
174093,2
174094,2
174095,2
174096,2
174097,2
174098,2
174099,2
174100,2
174101,2
174102,2
174103,2
174104,2
174105,2
174106,2
174107,2
174108,2
174109,2
174110,2
174111,2
174112,2
174113,2
174114,2
174115,2
174116,2
174117,2
174118,2
174119,2
174120,2
174121,2
174122,2
174123,2
174124,2
174125,2
174126,2
174127,2
174128,2
174129,2
174130,2
174131,2
174132,2
174133,2
174134,2
174135,2
174136,2
174137,2
174138,2
174139,2
174140,2
174141,2
174142,2
174143,2
174144,2
174145,2
174146,2
174147,2
174148,2
174149,2
174150,2
174151,2
174152,2
174153,2
174154,2
174155,2
174156,2
174157,2
174158,2
174159,2
174160,2
174161,2
174162,2
174163,2
174164,2
174165,2
174166,2
174167,2
174168,2
174169,2
174170,2
174171,2
174172,2
174173,2
174174,2
174175,2
174176,2
174177,2
174178,2
174179,2
174180,2
174181,2
174182,2
174183,2
174184,2
174185,2
174186,2
174187,2
174188,2
174189,2
174190,2
174191,2
174192,2
174193,2
174194,2
174195,2
174196,2
174197,2
174198,2
174199,2
174200,2
174201,2
174202,2
174203,2
174204,2
174205,2
174206,2
174207,2
174208,2
174209,2
174210,2
174211,2
174212,2
174213,2
174214,2
174215,2
174216,2
174217,2
174218,2
174219,2
174220,2
174221,2
174222,2
174223,2
174224,2
174225,2
174226,2
174227,2
174228,2
174229,2
174230,2
174231,2
174232,2
174233,2
174234,2
174235,2
174236,2
174237,2
174238,2
174239,2
174240,2
174241,2
174242,2
174243,2
174244,2
174245,2
174246,2
174247,2
174248,2
174249,2
174250,2
174251,2
174252,2
174253,2
174254,2
174255,2
174256,2
174257,2
174258,2
174259,2
174260,2
174261,2
174262,2
174263,2
174264,2
174265,2
174266,2
174267,2
174268,2
174269,2
174270,2
174271,2
174272,2
174273,2
174274,2
174275,2
174276,2
174277,2
174278,2
174279,2
174280,2
174281,2
174282,2
174283,2
174284,2
174285,2
174286,2
174287,2
174288,2
174289,2
174290,2
174291,2
174292,2
174293,2
174294,2
174295,2
174296,2
174297,2
174298,2
174299,2
174300,2
174301,2
174302,2
174303,2
174304,2
174305,2
174306,2
174307,2
174308,2
174309,2
174310,2
174311,2
174312,2
174313,2
174314,2
174315,2
174316,2
174317,2
174318,2
174319,2
174320,2
174321,2
174322,2
174323,2
174324,2
174325,2
174326,2
174327,2
174328,2
174329,2
174330,2
174331,2
174332,2
174333,2
174334,2
174335,2
174336,2
174337,2
174338,2
174339,2
174340,2
174341,2
174342,2
174343,2
174344,2
174345,2
174346,2
174347,2
174348,2
174349,2
174350,2
174351,2
174352,2
174353,2
174354,2
174355,2
174356,2
174357,2
174358,2
174359,2
174360,2
174361,2
174362,2
174363,2
174364,2
174365,2
174366,2
174367,2
174368,2
174369,2
174370,2
174371,2
174372,2
174373,2
174374,2
174375,2
174376,2
174377,2
174378,2
174379,2
174380,2
174381,2
174382,2
174383,2
174384,2
174385,2
174386,2
174387,2
174388,2
174389,2
174390,2
174391,2
174392,2
174393,2
174394,2
174395,2
174396,2
174397,2
174398,2
174399,2
174400,2
174401,2
174402,2
174403,2
174404,2
174405,2
174406,2
174407,2
174408,2
174409,2
174410,2
174411,2
174412,2
174413,2
174414,2
174415,2
174416,2
174417,2
174418,2
174419,2
174420,2
174421,2
174422,2
174423,2
174424,2
174425,2
174426,2
174427,2
174428,2
174429,2
174430,2
174431,2
174432,2
174433,2
174434,2
174435,2
174436,2
174437,2
174438,2
174439,2
174440,2
174441,2
174442,2
174443,2
174444,2
174445,2
174446,2
174447,2
174448,2
174449,2
174450,2
174451,2
174452,2
174453,2
174454,2
174455,2
174456,2
174457,2
174458,2
174459,2
174460,2
174461,2
174462,2
174463,2
174464,2
174465,2
174466,2
174467,2
174468,2
174469,2
174470,2
174471,2
174472,2
174473,2
174474,2
174475,2
174476,2
174477,2
174478,2
174479,2
174480,2
174481,2
174482,2
174483,2
174484,2
174485,2
174486,2
174487,2
174488,2
174489,2
174490,2
174491,2
174492,2
174493,2
174494,2
174495,2
174496,2
174497,2
174498,2
174499,2
174500,2
174501,2
174502,2
174503,2
174504,2
174505,2
174506,2
174507,2
174508,2
174509,2
174510,2
174511,2
174512,2
174513,2
174514,2
174515,2
174516,2
174517,2
174518,2
174519,2
174520,2
174521,2
174522,2
174523,2
174524,2
174525,2
174526,2
174527,2
174528,2
174529,2
174530,2
174531,2
174532,2
174533,2
174534,2
174535,2
174536,2
174537,2
174538,2
174539,2
174540,2
174541,2
174542,2
174543,2
174544,2
174545,2
174546,2
174547,2
174548,2
174549,2
174550,2
174551,2
174552,2
174553,2
174554,2
174555,2
174556,2
174557,2
174558,2
174559,2
174560,2
174561,2
174562,2
174563,2
174564,2
174565,2
174566,2
174567,2
174568,2
174569,2
174570,2
174571,2
174572,2
174573,2
174574,2
174575,2
174576,2
174577,2
174578,2
174579,2
174580,2
174581,2
174582,2
174583,2
174584,2
174585,2
174586,2
174587,2
174588,2
174589,2
174590,2
174591,2
174592,2
174593,2
174594,2
174595,2
174596,2
174597,2
174598,2
174599,2
174600,2
174601,2
174602,2
174603,2
174604,2
174605,2
174606,2
174607,2
174608,2
174609,2
174610,2
174611,2
174612,2
174613,2
174614,2
174615,2
174616,2
174617,2
174618,2
174619,2
174620,2
174621,2
174622,2
174623,2
174624,2
174625,2
174626,2
174627,2
174628,2
174629,2
174630,2
174631,2
174632,2
174633,2
174634,2
174635,2
174636,2
174637,2
174638,2
174639,2
174640,2
174641,2
174642,2
174643,2
174644,2
174645,2
174646,2
174647,2
174648,2
174649,2
174650,2
174651,2
174652,2
174653,2
174654,2
174655,2
174656,2
174657,2
174658,2
174659,2
174660,2
174661,2
174662,2
174663,2
174664,2
174665,2
174666,2
174667,2
174668,2
174669,2
174670,2
174671,2
174672,2
174673,2
174674,2
174675,2
174676,2
174677,2
174678,2
174679,2
174680,2
174681,2
174682,2
174683,2
174684,2
174685,2
174686,2
174687,2
174688,2
174689,2
174690,2
174691,2
174692,2
174693,2
174694,2
174695,2
174696,2
174697,2
174698,2
174699,2
174700,2
174701,2
174702,2
174703,2
174704,2
174705,2
174706,2
174707,2
174708,2
174709,2
174710,2
174711,2
174712,2
174713,2
174714,2
174715,2
174716,2
174717,2
174718,2
174719,2
174720,2
174721,2
174722,2
174723,2
174724,2
174725,2
174726,2
174727,2
174728,2
174729,2
174730,2
174731,2
174732,2
174733,2
174734,2
174735,2
174736,2
174737,2
174738,2
174739,2
174740,2
174741,2
174742,2
174743,2
174744,2
174745,2
174746,2
174747,2
174748,2
174749,2
174750,2
174751,2
174752,2
174753,2
174754,2
174755,2
174756,2
174757,2
174758,2
174759,2
174760,2
174761,2
174762,2
174763,2
174764,2
174765,2
174766,2
174767,2
174768,2
174769,2
174770,2
174771,2
174772,2
174773,2
174774,2
174775,2
174776,2
174777,2
174778,2
174779,2
174780,2
174781,2
174782,2
174783,2
174784,2
174785,2
174786,2
174787,2
174788,2
174789,2
174790,2
174791,2
174792,2
174793,2
174794,2
174795,2
174796,2
174797,2
174798,2
174799,2
174800,2
174801,2
174802,2
174803,2
174804,2
174805,2
174806,2
174807,2
174808,2
174809,2
174810,2
174811,2
174812,2
174813,2
174814,2
174815,2
174816,2
174817,2
174818,2
174819,2
174820,2
174821,2
174822,2
174823,2
174824,2
174825,2
174826,2
174827,2
174828,2
174829,2
174830,2
174831,2
174832,2
174833,2
174834,2
174835,2
174836,2
174837,2
174838,2
174839,2
174840,2
174841,2
174842,2
174843,2
174844,2
174845,2
174846,2
174847,2
174848,2
174849,2
174850,2
174851,2
174852,2
174853,2
174854,2
174855,2
174856,2
174857,2
174858,2
174859,2
174860,2
174861,2
174862,2
174863,2
174864,2
174865,2
174866,2
174867,2
174868,2
174869,2
174870,2
174871,2
174872,2
174873,2
174874,2
174875,2
174876,2
174877,2
174878,2
174879,2
174880,2
174881,2
174882,2
174883,2
174884,2
174885,2
174886,2
174887,2
174888,2
174889,2
174890,2
174891,2
174892,2
174893,2
174894,2
174895,2
174896,2
174897,2
174898,2
174899,2
174900,2
174901,2
174902,2
174903,2
174904,2
174905,2
174906,2
174907,2
174908,2
174909,2
174910,2
174911,2
174912,2
174913,2
174914,2
174915,2
174916,2
174917,2
174918,2
174919,2
174920,2
174921,2
174922,2
174923,2
174924,2
174925,2
174926,2
174927,2
174928,2
174929,2
174930,2
174931,2
174932,2
174933,2
174934,2
174935,2
174936,2
174937,2
174938,2
174939,2
174940,2
174941,2
174942,2
174943,2
174944,2
174945,2
174946,2
174947,2
174948,2
174949,2
174950,2
174951,2
174952,2
174953,2
174954,2
174955,2
174956,2
174957,2
174958,2
174959,2
174960,2
174961,2
174962,2
174963,2
174964,2
174965,2
174966,2
174967,2
174968,2
174969,2
174970,2
174971,2
174972,2
174973,2
174974,2
174975,2
174976,2
174977,2
174978,2
174979,2
174980,2
174981,2
174982,2
174983,2
174984,2
174985,2
174986,2
174987,2
174988,2
174989,2
174990,2
174991,2
174992,2
174993,2
174994,2
174995,2
174996,2
174997,2
174998,2
174999,2
175000,2
175001,2
175002,2
175003,2
175004,2
175005,2
175006,2
175007,2
175008,2
175009,2
175010,2
175011,2
175012,2
175013,2
175014,2
175015,2
175016,2
175017,2
175018,2
175019,2
175020,2
175021,2
175022,2
175023,2
175024,2
175025,2
175026,2
175027,2
175028,2
175029,2
175030,2
175031,2
175032,2
175033,2
175034,2
175035,2
175036,2
175037,2
175038,2
175039,2
175040,2
175041,2
175042,2
175043,2
175044,2
175045,2
175046,2
175047,2
175048,2
175049,2
175050,2
175051,2
175052,2
175053,2
175054,2
175055,2
175056,2
175057,2
175058,2
175059,2
175060,2
175061,2
175062,2
175063,2
175064,2
175065,2
175066,2
175067,2
175068,2
175069,2
175070,2
175071,2
175072,2
175073,2
175074,2
175075,2
175076,2
175077,2
175078,2
175079,2
175080,2
175081,2
175082,2
175083,2
175084,2
175085,2
175086,2
175087,2
175088,2
175089,2
175090,2
175091,2
175092,2
175093,2
175094,2
175095,2
175096,2
175097,2
175098,2
175099,2
175100,2
175101,2
175102,2
175103,2
175104,2
175105,2
175106,2
175107,2
175108,2
175109,2
175110,2
175111,2
175112,2
175113,2
175114,2
175115,2
175116,2
175117,2
175118,2
175119,2
175120,2
175121,2
175122,2
175123,2
175124,2
175125,2
175126,2
175127,2
175128,2
175129,2
175130,2
175131,2
175132,2
175133,2
175134,2
175135,2
175136,2
175137,2
175138,2
175139,2
175140,2
175141,2
175142,2
175143,2
175144,2
175145,2
175146,2
175147,2
175148,2
175149,2
175150,2
175151,2
175152,2
175153,2
175154,2
175155,2
175156,2
175157,2
175158,2
175159,2
175160,2
175161,2
175162,2
175163,2
175164,2
175165,2
175166,2
175167,2
175168,2
175169,2
175170,2
175171,2
175172,2
175173,2
175174,2
175175,2
175176,2
175177,2
175178,2
175179,2
175180,2
175181,2
175182,2
175183,2
175184,2
175185,2
175186,2
175187,2
175188,2
175189,2
175190,2
175191,2
175192,2
175193,2
175194,2
175195,2
175196,2
175197,2
175198,2
175199,2
175200,2
175201,2
175202,2
175203,2
175204,2
175205,2
175206,2
175207,2
175208,2
175209,2
175210,2
175211,2
175212,2
175213,2
175214,2
175215,2
175216,2
175217,2
175218,2
175219,2
175220,2
175221,2
175222,2
175223,2
175224,2
175225,2
175226,2
175227,2
175228,2
175229,2
175230,2
175231,2
175232,2
175233,2
175234,2
175235,2
175236,2
175237,2
175238,2
175239,2
175240,2
175241,2
175242,2
175243,2
175244,2
175245,2
175246,2
175247,2
175248,2
175249,2
175250,2
175251,2
175252,2
175253,2
175254,2
175255,2
175256,2
175257,2
175258,2
175259,2
175260,2
175261,2
175262,2
175263,2
175264,2
175265,2
175266,2
175267,2
175268,2
175269,2
175270,2
175271,2
175272,2
175273,2
175274,2
175275,2
175276,2
175277,2
175278,2
175279,2
175280,2
175281,2
175282,2
175283,2
175284,2
175285,2
175286,2
175287,2
175288,2
175289,2
175290,2
175291,2
175292,2
175293,2
175294,2
175295,2
175296,2
175297,2
175298,2
175299,2
175300,2
175301,2
175302,2
175303,2
175304,2
175305,2
175306,2
175307,2
175308,2
175309,2
175310,2
175311,2
175312,2
175313,2
175314,2
175315,2
175316,2
175317,2
175318,2
175319,2
175320,2
175321,2
175322,2
175323,2
175324,2
175325,2
175326,2
175327,2
175328,2
175329,2
175330,2
175331,2
175332,2
175333,2
175334,2
175335,2
175336,2
175337,2
175338,2
175339,2
175340,2
175341,2
175342,2
175343,2
175344,2
175345,2
175346,2
175347,2
175348,2
175349,2
175350,2
175351,2
175352,2
175353,2
175354,2
175355,2
175356,2
175357,2
175358,2
175359,2
175360,2
175361,2
175362,2
175363,2
175364,2
175365,2
175366,2
175367,2
175368,2
175369,2
175370,2
175371,2
175372,2
175373,2
175374,2
175375,2
175376,2
175377,2
175378,2
175379,2
175380,2
175381,2
175382,2
175383,2
175384,2
175385,2
175386,2
175387,2
175388,2
175389,2
175390,2
175391,2
175392,2
175393,2
175394,2
175395,2
175396,2
175397,2
175398,2
175399,2
175400,2
175401,2
175402,2
175403,2
175404,2
175405,2
175406,2
175407,2
175408,2
175409,2
175410,2
175411,2
175412,2
175413,2
175414,2
175415,2
175416,2
175417,2
175418,2
175419,2
175420,2
175421,2
175422,2
175423,2
175424,2
175425,2
175426,2
175427,2
175428,2
175429,2
175430,2
175431,2
175432,2
175433,2
175434,2
175435,2
175436,2
175437,2
175438,2
175439,2
175440,2
175441,2
175442,2
175443,2
175444,2
175445,2
175446,2
175447,2
175448,2
175449,2
175450,2
175451,2
175452,2
175453,2
175454,2
175455,2
175456,2
175457,2
175458,2
175459,2
175460,2
175461,2
175462,2
175463,2
175464,2
175465,2
175466,2
175467,2
175468,2
175469,2
175470,2
175471,2
175472,2
175473,2
175474,2
175475,2
175476,2
175477,2
175478,2
175479,2
175480,2
175481,2
175482,2
175483,2
175484,2
175485,2
175486,2
175487,2
175488,2
175489,2
175490,2
175491,2
175492,2
175493,2
175494,2
175495,2
175496,2
175497,2
175498,2
175499,2
175500,2
175501,2
175502,2
175503,2
175504,2
175505,2
175506,2
175507,2
175508,2
175509,2
175510,2
175511,2
175512,2
175513,2
175514,2
175515,2
175516,2
175517,2
175518,2
175519,2
175520,2
175521,2
175522,2
175523,2
175524,2
175525,2
175526,2
175527,2
175528,2
175529,2
175530,2
175531,2
175532,2
175533,2
175534,2
175535,2
175536,2
175537,2
175538,2
175539,2
175540,2
175541,2
175542,2
175543,2
175544,2
175545,2
175546,2
175547,2
175548,2
175549,2
175550,2
175551,2
175552,2
175553,2
175554,2
175555,2
175556,2
175557,2
175558,2
175559,2
175560,2
175561,2
175562,2
175563,2
175564,2
175565,2
175566,2
175567,2
175568,2
175569,2
175570,2
175571,2
175572,2
175573,2
175574,2
175575,2
175576,2
175577,2
175578,2
175579,2
175580,2
175581,2
175582,2
175583,2
175584,2
175585,2
175586,2
175587,2
175588,2
175589,2
175590,2
175591,2
175592,2
175593,2
175594,2
175595,2
175596,2
175597,2
175598,2
175599,2
175600,2
175601,2
175602,2
175603,2
175604,2
175605,2
175606,2
175607,2
175608,2
175609,2
175610,2
175611,2
175612,2
175613,2
175614,2
175615,2
175616,2
175617,2
175618,2
175619,2
175620,2
175621,2
175622,2
175623,2
175624,2
175625,2
175626,2
175627,2
175628,2
175629,2
175630,2
175631,2
175632,2
175633,2
175634,2
175635,2
175636,2
175637,2
175638,2
175639,2
175640,2
175641,2
175642,2
175643,2
175644,2
175645,2
175646,2
175647,2
175648,2
175649,2
175650,2
175651,2
175652,2
175653,2
175654,2
175655,2
175656,2
175657,2
175658,2
175659,2
175660,2
175661,2
175662,2
175663,2
175664,2
175665,2
175666,2
175667,2
175668,2
175669,2
175670,2
175671,2
175672,2
175673,2
175674,2
175675,2
175676,2
175677,2
175678,2
175679,2
175680,2
175681,2
175682,2
175683,2
175684,2
175685,2
175686,2
175687,2
175688,2
175689,2
175690,2
175691,2
175692,2
175693,2
175694,2
175695,2
175696,2
175697,2
175698,2
175699,2
175700,2
175701,2
175702,2
175703,2
175704,2
175705,2
175706,2
175707,2
175708,2
175709,2
175710,2
175711,2
175712,2
175713,2
175714,2
175715,2
175716,2
175717,2
175718,2
175719,2
175720,2
175721,2
175722,2
175723,2
175724,2
175725,2
175726,2
175727,2
175728,2
175729,2
175730,2
175731,2
175732,2
175733,2
175734,2
175735,2
175736,2
175737,2
175738,2
175739,2
175740,2
175741,2
175742,2
175743,2
175744,2
175745,2
175746,2
175747,2
175748,2
175749,2
175750,2
175751,2
175752,2
175753,2
175754,2
175755,2
175756,2
175757,2
175758,2
175759,2
175760,2
175761,2
175762,2
175763,2
175764,2
175765,2
175766,2
175767,2
175768,2
175769,2
175770,2
175771,2
175772,2
175773,2
175774,2
175775,2
175776,2
175777,2
175778,2
175779,2
175780,2
175781,2
175782,2
175783,2
175784,2
175785,2
175786,2
175787,2
175788,2
175789,2
175790,2
175791,2
175792,2
175793,2
175794,2
175795,2
175796,2
175797,2
175798,2
175799,2
175800,2
175801,2
175802,2
175803,2
175804,2
175805,2
175806,2
175807,2
175808,2
175809,2
175810,2
175811,2
175812,2
175813,2
175814,2
175815,2
175816,2
175817,2
175818,2
175819,2
175820,2
175821,2
175822,2
175823,2
175824,2
175825,2
175826,2
175827,2
175828,2
175829,2
175830,2
175831,2
175832,2
175833,2
175834,2
175835,2
175836,2
175837,2
175838,2
175839,2
175840,2
175841,2
175842,2
175843,2
175844,2
175845,2
175846,2
175847,2
175848,2
175849,2
175850,2
175851,2
175852,2
175853,2
175854,2
175855,2
175856,2
175857,2
175858,2
175859,2
175860,2
175861,2
175862,2
175863,2
175864,2
175865,2
175866,2
175867,2
175868,2
175869,2
175870,2
175871,2
175872,2
175873,2
175874,2
175875,2
175876,2
175877,2
175878,2
175879,2
175880,2
175881,2
175882,2
175883,2
175884,2
175885,2
175886,2
175887,2
175888,2
175889,2
175890,2
175891,2
175892,2
175893,2
175894,2
175895,2
175896,2
175897,2
175898,2
175899,2
175900,2
175901,2
175902,2
175903,2
175904,2
175905,2
175906,2
175907,2
175908,2
175909,2
175910,2
175911,2
175912,2
175913,2
175914,2
175915,2
175916,2
175917,2
175918,2
175919,2
175920,2
175921,2
175922,2
175923,2
175924,2
175925,2
175926,2
175927,2
175928,2
175929,2
175930,2
175931,2
175932,2
175933,2
175934,2
175935,2
175936,2
175937,2
175938,2
175939,2
175940,2
175941,2
175942,2
175943,2
175944,2
175945,2
175946,2
175947,2
175948,2
175949,2
175950,2
175951,2
175952,2
175953,2
175954,2
175955,2
175956,2
175957,2
175958,2
175959,2
175960,2
175961,2
175962,2
175963,2
175964,2
175965,2
175966,2
175967,2
175968,2
175969,2
175970,2
175971,2
175972,2
175973,2
175974,2
175975,2
175976,2
175977,2
175978,2
175979,2
175980,2
175981,2
175982,2
175983,2
175984,2
175985,2
175986,2
175987,2
175988,2
175989,2
175990,2
175991,2
175992,2
175993,2
175994,2
175995,2
175996,2
175997,2
175998,2
175999,2
176000,2
176001,2
176002,2
176003,2
176004,2
176005,2
176006,2
176007,2
176008,2
176009,2
176010,2
176011,2
176012,2
176013,2
176014,2
176015,2
176016,2
176017,2
176018,2
176019,2
176020,2
176021,2
176022,2
176023,2
176024,2
176025,2
176026,2
176027,2
176028,2
176029,2
176030,2
176031,2
176032,2
176033,2
176034,2
176035,2
176036,2
176037,2
176038,2
176039,2
176040,2
176041,2
176042,2
176043,2
176044,2
176045,2
176046,2
176047,2
176048,2
176049,2
176050,2
176051,2
176052,2
176053,2
176054,2
176055,2
176056,2
176057,2
176058,2
176059,2
176060,2
176061,2
176062,2
176063,2
176064,2
176065,2
176066,2
176067,2
176068,2
176069,2
176070,2
176071,2
176072,2
176073,2
176074,2
176075,2
176076,2
176077,2
176078,2
176079,2
176080,2
176081,2
176082,2
176083,2
176084,2
176085,2
176086,2
176087,2
176088,2
176089,2
176090,2
176091,2
176092,2
176093,2
176094,2
176095,2
176096,2
176097,2
176098,2
176099,2
176100,2
176101,2
176102,2
176103,2
176104,2
176105,2
176106,2
176107,2
176108,2
176109,2
176110,2
176111,2
176112,2
176113,2
176114,2
176115,2
176116,2
176117,2
176118,2
176119,2
176120,2
176121,2
176122,2
176123,2
176124,2
176125,2
176126,2
176127,2
176128,2
176129,2
176130,2
176131,2
176132,2
176133,2
176134,2
176135,2
176136,2
176137,2
176138,2
176139,2
176140,2
176141,2
176142,2
176143,2
176144,2
176145,2
176146,2
176147,2
176148,2
176149,2
176150,2
176151,2
176152,2
176153,2
176154,2
176155,2
176156,2
176157,2
176158,2
176159,2
176160,2
176161,2
176162,2
176163,2
176164,2
176165,2
176166,2
176167,2
176168,2
176169,2
176170,2
176171,2
176172,2
176173,2
176174,2
176175,2
176176,2
176177,2
176178,2
176179,2
176180,2
176181,2
176182,2
176183,2
176184,2
176185,2
176186,2
176187,2
176188,2
176189,2
176190,2
176191,2
176192,2
176193,2
176194,2
176195,2
176196,2
176197,2
176198,2
176199,2
176200,2
176201,2
176202,2
176203,2
176204,2
176205,2
176206,2
176207,2
176208,2
176209,2
176210,2
176211,2
176212,2
176213,2
176214,2
176215,2
176216,2
176217,2
176218,2
176219,2
176220,2
176221,2
176222,2
176223,2
176224,2
176225,2
176226,2
176227,2
176228,2
176229,2
176230,2
176231,2
176232,2
176233,2
176234,2
176235,2
176236,2
176237,2
176238,2
176239,2
176240,2
176241,2
176242,2
176243,2
176244,2
176245,2
176246,2
176247,2
176248,2
176249,2
176250,2
176251,2
176252,2
176253,2
176254,2
176255,2
176256,2
176257,2
176258,2
176259,2
176260,2
176261,2
176262,2
176263,2
176264,2
176265,2
176266,2
176267,2
176268,2
176269,2
176270,2
176271,2
176272,2
176273,2
176274,2
176275,2
176276,2
176277,2
176278,2
176279,2
176280,2
176281,2
176282,2
176283,2
176284,2
176285,2
176286,2
176287,2
176288,2
176289,2
176290,2
176291,2
176292,2
176293,2
176294,2
176295,2
176296,2
176297,2
176298,2
176299,2
176300,2
176301,2
176302,2
176303,2
176304,2
176305,2
176306,2
176307,2
176308,2
176309,2
176310,2
176311,2
176312,2
176313,2
176314,2
176315,2
176316,2
176317,2
176318,2
176319,2
176320,2
176321,2
176322,2
176323,2
176324,2
176325,2
176326,2
176327,2
176328,2
176329,2
176330,2
176331,2
176332,2
176333,2
176334,2
176335,2
176336,2
176337,2
176338,2
176339,2
176340,2
176341,2
176342,2
176343,2
176344,2
176345,2
176346,2
176347,2
176348,2
176349,2
176350,2
176351,2
176352,2
176353,2
176354,2
176355,2
176356,2
176357,2
176358,2
176359,2
176360,2
176361,2
176362,2
176363,2
176364,2
176365,2
176366,2
176367,2
176368,2
176369,2
176370,2
176371,2
176372,2
176373,2
176374,2
176375,2
176376,2
176377,2
176378,2
176379,2
176380,2
176381,2
176382,2
176383,2
176384,2
176385,2
176386,2
176387,2
176388,2
176389,2
176390,2
176391,2
176392,2
176393,2
176394,2
176395,2
176396,2
176397,2
176398,2
176399,2
176400,2
176401,2
176402,2
176403,2
176404,2
176405,2
176406,2
176407,2
176408,2
176409,2
176410,2
176411,2
176412,2
176413,2
176414,2
176415,2
176416,2
176417,2
176418,2
176419,2
176420,2
